2026-05-21 20:59:53,298 - INFO - ============================================================
2026-05-21 20:59:53,299 - INFO - Theanine Batch Experiment — LoComo
2026-05-21 20:59:53,299 - INFO -   Config               : config_0
2026-05-21 20:59:53,299 - INFO -   Model                : meta-llama/Llama-3.1-8B-Instruct
2026-05-21 20:59:53,299 - INFO -   Samples              : [0, 9]
2026-05-21 20:59:53,299 - INFO -   Batch size           : 4
2026-05-21 20:59:53,299 - INFO -   Summarize batch size : 32
2026-05-21 20:59:53,299 - INFO -   Relation batch size  : 64
2026-05-21 20:59:53,299 - INFO -   Refine batch size    : 64
2026-05-21 20:59:53,299 - INFO -   QA batch size        : 64
2026-05-21 20:59:53,299 - INFO -   Embedding model      : all-MiniLM-L6-v2
2026-05-21 20:59:53,299 - INFO -   Linking top_j        : 3
2026-05-21 20:59:53,299 - INFO -   Retrieve top_k       : 5
2026-05-21 20:59:53,299 - INFO -   Save snapshots       : True
2026-05-21 20:59:53,299 - INFO -   LLM call logging     : True
2026-05-21 20:59:53,299 - INFO - ============================================================
2026-05-21 20:59:53,299 - INFO - Loading dataset...
2026-05-21 20:59:53,464 - INFO - Loading shared embedding model: all-MiniLM-L6-v2
2026-05-21 20:59:53,519 - INFO - HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/modules.json "HTTP/1.1 307 Temporary Redirect"
2026-05-21 20:59:53,526 - INFO - HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/c9745ed1d9f207416be6d2e6f8de32d1f16199bf/modules.json "HTTP/1.1 200 OK"
2026-05-21 20:59:53,589 - INFO - HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/config_sentence_transformers.json "HTTP/1.1 307 Temporary Redirect"
2026-05-21 20:59:53,596 - INFO - HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/c9745ed1d9f207416be6d2e6f8de32d1f16199bf/config_sentence_transformers.json "HTTP/1.1 200 OK"
2026-05-21 20:59:53,636 - INFO - HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/config_sentence_transformers.json "HTTP/1.1 307 Temporary Redirect"
2026-05-21 20:59:53,644 - INFO - HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/c9745ed1d9f207416be6d2e6f8de32d1f16199bf/config_sentence_transformers.json "HTTP/1.1 200 OK"
2026-05-21 20:59:53,684 - INFO - HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/README.md "HTTP/1.1 307 Temporary Redirect"
2026-05-21 20:59:53,695 - INFO - HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/c9745ed1d9f207416be6d2e6f8de32d1f16199bf/README.md "HTTP/1.1 200 OK"
2026-05-21 20:59:53,731 - INFO - HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/modules.json "HTTP/1.1 307 Temporary Redirect"
2026-05-21 20:59:53,738 - INFO - HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/c9745ed1d9f207416be6d2e6f8de32d1f16199bf/modules.json "HTTP/1.1 200 OK"
2026-05-21 20:59:53,772 - INFO - HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/sentence_bert_config.json "HTTP/1.1 307 Temporary Redirect"
2026-05-21 20:59:53,779 - INFO - HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/c9745ed1d9f207416be6d2e6f8de32d1f16199bf/sentence_bert_config.json "HTTP/1.1 200 OK"
2026-05-21 20:59:53,818 - INFO - HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/adapter_config.json "HTTP/1.1 404 Not Found"
2026-05-21 20:59:53,853 - INFO - HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/config.json "HTTP/1.1 307 Temporary Redirect"
2026-05-21 20:59:53,861 - INFO - HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/c9745ed1d9f207416be6d2e6f8de32d1f16199bf/config.json "HTTP/1.1 200 OK"
2026-05-21 20:59:53,959 - INFO - HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/processor_config.json "HTTP/1.1 404 Not Found"
2026-05-21 20:59:54,000 - INFO - HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/preprocessor_config.json "HTTP/1.1 404 Not Found"
2026-05-21 20:59:54,038 - INFO - HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/video_preprocessor_config.json "HTTP/1.1 404 Not Found"
2026-05-21 20:59:54,073 - INFO - HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/preprocessor_config.json "HTTP/1.1 404 Not Found"
2026-05-21 20:59:54,109 - INFO - HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/tokenizer_config.json "HTTP/1.1 307 Temporary Redirect"
2026-05-21 20:59:54,117 - INFO - HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/c9745ed1d9f207416be6d2e6f8de32d1f16199bf/tokenizer_config.json "HTTP/1.1 200 OK"
2026-05-21 20:59:54,158 - INFO - HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/config.json "HTTP/1.1 307 Temporary Redirect"
2026-05-21 20:59:54,164 - INFO - HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/c9745ed1d9f207416be6d2e6f8de32d1f16199bf/config.json "HTTP/1.1 200 OK"
2026-05-21 20:59:54,195 - INFO - HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/config.json "HTTP/1.1 307 Temporary Redirect"
2026-05-21 20:59:54,204 - INFO - HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/c9745ed1d9f207416be6d2e6f8de32d1f16199bf/config.json "HTTP/1.1 200 OK"
2026-05-21 20:59:54,243 - INFO - HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/tokenizer_config.json "HTTP/1.1 307 Temporary Redirect"
2026-05-21 20:59:54,252 - INFO - HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/c9745ed1d9f207416be6d2e6f8de32d1f16199bf/tokenizer_config.json "HTTP/1.1 200 OK"
2026-05-21 20:59:54,293 - INFO - HTTP Request: GET https://huggingface.co/api/models/sentence-transformers/all-MiniLM-L6-v2/tree/main/additional_chat_templates?recursive=false&expand=false "HTTP/1.1 404 Not Found"
2026-05-21 20:59:54,329 - INFO - HTTP Request: GET https://huggingface.co/api/models/sentence-transformers/all-MiniLM-L6-v2/tree/main?recursive=true&expand=false "HTTP/1.1 200 OK"
2026-05-21 20:59:54,386 - INFO - HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/1_Pooling/config.json "HTTP/1.1 307 Temporary Redirect"
2026-05-21 20:59:54,394 - INFO - HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/c9745ed1d9f207416be6d2e6f8de32d1f16199bf/1_Pooling%2Fconfig.json "HTTP/1.1 200 OK"
2026-05-21 20:59:54,432 - INFO - HTTP Request: GET https://huggingface.co/api/models/sentence-transformers/all-MiniLM-L6-v2 "HTTP/1.1 200 OK"
2026-05-21 20:59:54,433 - INFO - Embedding model loaded.
2026-05-21 20:59:54,433 - INFO - Initialising LLM client...
2026-05-21 20:59:58,442 - INFO - Loading vLLM model from: meta-llama/Llama-3.1-8B-Instruct
2026-05-21 20:59:58,442 - INFO - Using max_model_len=30000 for model meta-llama/Llama-3.1-8B-Instruct
2026-05-21 21:00:22,888 - INFO - Tokenizer loaded for chat template support
2026-05-21 21:00:22,889 - INFO - vLLM model loaded successfully
2026-05-21 21:00:22,889 - INFO - Unified LLM client initialized with engine: vllm
2026-05-21 21:00:22,889 - INFO - LLM client ready.
2026-05-21 21:00:22,890 - INFO - Batch 1/3: samples ['conv-26', 'conv-30', 'conv-41', 'conv-42']
2026-05-21 21:00:26,416 - INFO - finalize_conv: finalize_idx=0, sample_id=conv-26, sessions=[1], nodes_created=9, linked_edges=0
2026-05-21 21:00:26,416 - INFO - finalize_conv: finalize_idx=0, sample_id=conv-30, sessions=[1], nodes_created=11, linked_edges=0
2026-05-21 21:00:26,416 - INFO - finalize_conv: finalize_idx=0, sample_id=conv-41, sessions=[1], nodes_created=8, linked_edges=0
2026-05-21 21:00:26,416 - INFO - finalize_conv: finalize_idx=0, sample_id=conv-42, sessions=[1], nodes_created=8, linked_edges=0
2026-05-21 21:00:35,501 - INFO - finalize_conv: finalize_idx=1, sample_id=conv-26, sessions=[2], nodes_created=6, linked_edges=16
2026-05-21 21:00:35,501 - INFO - finalize_conv: finalize_idx=1, sample_id=conv-30, sessions=[2], nodes_created=10, linked_edges=25
2026-05-21 21:00:35,501 - INFO - finalize_conv: finalize_idx=1, sample_id=conv-41, sessions=[2], nodes_created=12, linked_edges=34
2026-05-21 21:00:35,501 - INFO - finalize_conv: finalize_idx=1, sample_id=conv-42, sessions=[2], nodes_created=14, linked_edges=37
2026-05-21 21:00:43,648 - INFO - finalize_conv: finalize_idx=2, sample_id=conv-26, sessions=[3], nodes_created=11, linked_edges=11
2026-05-21 21:00:43,648 - INFO - finalize_conv: finalize_idx=2, sample_id=conv-30, sessions=[3], nodes_created=8, linked_edges=8
2026-05-21 21:00:43,648 - INFO - finalize_conv: finalize_idx=2, sample_id=conv-41, sessions=[3], nodes_created=8, linked_edges=8
2026-05-21 21:00:43,648 - INFO - finalize_conv: finalize_idx=2, sample_id=conv-42, sessions=[3], nodes_created=10, linked_edges=9
2026-05-21 21:00:54,212 - INFO - finalize_conv: finalize_idx=3, sample_id=conv-26, sessions=[4], nodes_created=11, linked_edges=11
2026-05-21 21:00:54,212 - INFO - finalize_conv: finalize_idx=3, sample_id=conv-30, sessions=[4], nodes_created=9, linked_edges=14
2026-05-21 21:00:54,213 - INFO - finalize_conv: finalize_idx=3, sample_id=conv-41, sessions=[4], nodes_created=11, linked_edges=11
2026-05-21 21:00:54,213 - INFO - finalize_conv: finalize_idx=3, sample_id=conv-42, sessions=[4], nodes_created=7, linked_edges=9
2026-05-21 21:01:04,897 - INFO - finalize_conv: finalize_idx=4, sample_id=conv-26, sessions=[5], nodes_created=10, linked_edges=11
2026-05-21 21:01:04,898 - INFO - finalize_conv: finalize_idx=4, sample_id=conv-30, sessions=[5], nodes_created=12, linked_edges=12
2026-05-21 21:01:04,898 - INFO - finalize_conv: finalize_idx=4, sample_id=conv-41, sessions=[5], nodes_created=10, linked_edges=10
2026-05-21 21:01:04,899 - INFO - finalize_conv: finalize_idx=4, sample_id=conv-42, sessions=[5], nodes_created=13, linked_edges=13
2026-05-21 21:01:14,955 - INFO - finalize_conv: finalize_idx=5, sample_id=conv-26, sessions=[6], nodes_created=6, linked_edges=6
2026-05-21 21:01:14,956 - INFO - finalize_conv: finalize_idx=5, sample_id=conv-30, sessions=[6], nodes_created=10, linked_edges=10
2026-05-21 21:01:14,956 - INFO - finalize_conv: finalize_idx=5, sample_id=conv-41, sessions=[6], nodes_created=14, linked_edges=14
2026-05-21 21:01:14,956 - INFO - finalize_conv: finalize_idx=5, sample_id=conv-42, sessions=[6], nodes_created=10, linked_edges=10
2026-05-21 21:01:23,804 - INFO - finalize_conv: finalize_idx=6, sample_id=conv-26, sessions=[7], nodes_created=9, linked_edges=9
2026-05-21 21:01:23,804 - INFO - finalize_conv: finalize_idx=6, sample_id=conv-30, sessions=[7], nodes_created=8, linked_edges=8
2026-05-21 21:01:23,805 - INFO - finalize_conv: finalize_idx=6, sample_id=conv-41, sessions=[7], nodes_created=11, linked_edges=11
2026-05-21 21:01:23,805 - INFO - finalize_conv: finalize_idx=6, sample_id=conv-42, sessions=[7], nodes_created=9, linked_edges=9
2026-05-21 21:01:36,436 - INFO - finalize_conv: finalize_idx=7, sample_id=conv-26, sessions=[8], nodes_created=15, linked_edges=15
2026-05-21 21:01:36,437 - INFO - finalize_conv: finalize_idx=7, sample_id=conv-30, sessions=[8], nodes_created=15, linked_edges=15
2026-05-21 21:01:36,437 - INFO - finalize_conv: finalize_idx=7, sample_id=conv-41, sessions=[8], nodes_created=12, linked_edges=12
2026-05-21 21:01:36,438 - INFO - finalize_conv: finalize_idx=7, sample_id=conv-42, sessions=[8], nodes_created=9, linked_edges=9
2026-05-21 21:01:45,721 - INFO - finalize_conv: finalize_idx=8, sample_id=conv-26, sessions=[9], nodes_created=8, linked_edges=8
2026-05-21 21:01:45,721 - INFO - finalize_conv: finalize_idx=8, sample_id=conv-30, sessions=[9], nodes_created=8, linked_edges=8
2026-05-21 21:01:45,722 - INFO - finalize_conv: finalize_idx=8, sample_id=conv-41, sessions=[9], nodes_created=10, linked_edges=10
2026-05-21 21:01:45,722 - INFO - finalize_conv: finalize_idx=8, sample_id=conv-42, sessions=[9], nodes_created=12, linked_edges=12
2026-05-21 21:01:56,829 - INFO - finalize_conv: finalize_idx=9, sample_id=conv-26, sessions=[10], nodes_created=13, linked_edges=13
2026-05-21 21:01:56,830 - INFO - finalize_conv: finalize_idx=9, sample_id=conv-30, sessions=[10], nodes_created=13, linked_edges=13
2026-05-21 21:01:56,830 - INFO - finalize_conv: finalize_idx=9, sample_id=conv-41, sessions=[10], nodes_created=9, linked_edges=13
2026-05-21 21:01:56,831 - INFO - finalize_conv: finalize_idx=9, sample_id=conv-42, sessions=[10], nodes_created=8, linked_edges=8
2026-05-21 21:02:06,733 - INFO - finalize_conv: finalize_idx=10, sample_id=conv-26, sessions=[11], nodes_created=11, linked_edges=11
2026-05-21 21:02:06,734 - INFO - finalize_conv: finalize_idx=10, sample_id=conv-30, sessions=[11], nodes_created=8, linked_edges=8
2026-05-21 21:02:06,735 - INFO - finalize_conv: finalize_idx=10, sample_id=conv-41, sessions=[11], nodes_created=13, linked_edges=13
2026-05-21 21:02:06,735 - INFO - finalize_conv: finalize_idx=10, sample_id=conv-42, sessions=[11], nodes_created=7, linked_edges=7
2026-05-21 21:02:17,147 - INFO - finalize_conv: finalize_idx=11, sample_id=conv-26, sessions=[12], nodes_created=13, linked_edges=13
2026-05-21 21:02:17,148 - INFO - finalize_conv: finalize_idx=11, sample_id=conv-30, sessions=[12], nodes_created=8, linked_edges=8
2026-05-21 21:02:17,149 - INFO - finalize_conv: finalize_idx=11, sample_id=conv-41, sessions=[12], nodes_created=10, linked_edges=10
2026-05-21 21:02:17,149 - INFO - finalize_conv: finalize_idx=11, sample_id=conv-42, sessions=[12], nodes_created=9, linked_edges=9
2026-05-21 21:02:29,207 - INFO - finalize_conv: finalize_idx=12, sample_id=conv-26, sessions=[13], nodes_created=8, linked_edges=8
2026-05-21 21:02:29,208 - INFO - finalize_conv: finalize_idx=12, sample_id=conv-30, sessions=[13], nodes_created=12, linked_edges=12
2026-05-21 21:02:29,210 - INFO - finalize_conv: finalize_idx=12, sample_id=conv-41, sessions=[13], nodes_created=15, linked_edges=15
2026-05-21 21:02:29,210 - INFO - finalize_conv: finalize_idx=12, sample_id=conv-42, sessions=[13], nodes_created=8, linked_edges=8
2026-05-21 21:02:39,915 - INFO - finalize_conv: finalize_idx=13, sample_id=conv-26, sessions=[14], nodes_created=10, linked_edges=10
2026-05-21 21:02:39,916 - INFO - finalize_conv: finalize_idx=13, sample_id=conv-30, sessions=[14], nodes_created=11, linked_edges=11
2026-05-21 21:02:39,917 - INFO - finalize_conv: finalize_idx=13, sample_id=conv-41, sessions=[14], nodes_created=10, linked_edges=10
2026-05-21 21:02:39,918 - INFO - finalize_conv: finalize_idx=13, sample_id=conv-42, sessions=[14], nodes_created=10, linked_edges=10
2026-05-21 21:02:48,874 - INFO - finalize_conv: finalize_idx=14, sample_id=conv-26, sessions=[15], nodes_created=9, linked_edges=9
2026-05-21 21:02:48,875 - INFO - finalize_conv: finalize_idx=14, sample_id=conv-30, sessions=[15], nodes_created=7, linked_edges=7
2026-05-21 21:02:48,876 - INFO - finalize_conv: finalize_idx=14, sample_id=conv-41, sessions=[15], nodes_created=8, linked_edges=8
2026-05-21 21:02:48,877 - INFO - finalize_conv: finalize_idx=14, sample_id=conv-42, sessions=[15], nodes_created=8, linked_edges=8
2026-05-21 21:02:59,195 - INFO - finalize_conv: finalize_idx=15, sample_id=conv-26, sessions=[16], nodes_created=8, linked_edges=8
2026-05-21 21:02:59,196 - INFO - finalize_conv: finalize_idx=15, sample_id=conv-30, sessions=[16], nodes_created=7, linked_edges=7
2026-05-21 21:02:59,197 - INFO - finalize_conv: finalize_idx=15, sample_id=conv-41, sessions=[16], nodes_created=13, linked_edges=13
